Security,Holder,Weight
TTWO UW Equity,JS Capital Management LLC,0.0270
TTWO UW Equity,Sunriver Management LLC,0.0372
TTWO UW Equity,Davidson Kempner Capital Managemen,0.0051
TXN UW Equity,Corient Private Wealth LLC,0.0053
TXN UW Equity,DE Shaw & Co LP,0.0000
TXN UW Equity,AQR Capital Management LLC,0.0034
TXN UW Equity,Adage Capital Management LP,0.0000
TXN UW Equity,Balyasny Asset Management LP,0.0025
TXN UW Equity,NZS Capital LLC,0.0423
TXN UW Equity,MARSHALL WACE,0.0000
TXN UW Equity,Citadel Advisors LLC,0.0006
TXN UW Equity,Woodline Partners LP,0.0064
TXN UW Equity,Northside Capital Management LLC,0.0876
TXN UW Equity,Tybourne Capital Management HK Ltd,0.0315
TXN UW Equity,Sirios Capital Management LP,0.0342
TXN UW Equity,Williams Jones Wealth Management L,0.0020
TXN UW Equity,Beverly Hills Private Wealth LLC,0.0196
TXN UW Equity,Squarepoint Ops LLC,0.0006
TXN UW Equity,Clear Sky Advisers LLC,0.0315
TXN UW Equity,Schonfeld Strategic Advisors LLC,0.0008
TXN UW Equity,Steadfast Capital Management LP,0.0025
TXN UW Equity,Stonegate Investment Group LLC,0.0031
TXN UW Equity,Azimuth Capital Investment Managem,0.0041
TXT UN Equity,AQR Capital Management LLC,0.0026
TXT UN Equity,Millennium Management LLC/NY,0.0009
TXT UN Equity,Adage Capital Management LP,0.0000
TXT UN Equity,DE Shaw & Co LP,0.0000
TXT UN Equity,Tudor Investment Corp,0.0018
TXT UN Equity,Barington Capital Group LP,0.1083
TXT UN Equity,Gotham Asset Management LLC,0.0013
TXT UN Equity,Kovitz Investment Group Partners L,0.0006
TXT UN Equity,ExodusPoint Capital Management LP,0.0003
TXT UN Equity,TWIN Capital Management Inc,0.0032
TXT UN Equity,Bridgewater Associates LP,0.0001
TXT UN Equity,Cubist Systematic Strategies LLC,0.0002
TXT UN Equity,Corient Private Wealth LLC,0.0001
TXT UN Equity,PENN Capital Management Co Inc/USA,0.0020
TXT UN Equity,Ergoteles LLC,0.0010
TXT UN Equity,Occudo Quantitative Strategies LP,0.0021
TXT UN Equity,Capital Fund Management SA,0.0003
TXT UN Equity,Redwood Investment Management LLC,0.0017
TXT UN Equity,Two Sigma Investments LP,0.0000
TXT UN Equity,Aaron Wealth Advisors LLC,0.0015
TYL UN Equity,Holocene Advisors LP,0.0124
TYL UN Equity,Echo Street Capital Management LLC,0.0195
TYL UN Equity,RGM Capital LLC,0.0646
TYL UN Equity,Praesidium Investment Management C,0.0605
TYL UN Equity,Millennium Management LLC/NY,0.0005
TYL UN Equity,Woodline Partners LP,0.0048
TYL UN Equity,Select Equity Group LP,0.0015
TYL UN Equity,Two Creeks Capital Management LP,0.0182
TYL UN Equity,Balyasny Asset Management LP,0.0008
TYL UN Equity,Fernbridge Capital Management LP,0.0214
TYL UN Equity,Adage Capital Management LP,0.0000
TYL UN Equity,BWCP LP,0.0571
TYL UN Equity,Citadel Advisors LLC,0.0002
TYL UN Equity,Stony Point Capital LLC,0.0269
TYL UN Equity,Azimuth Capital Investment Managem,0.0039
TYL UN Equity,Cinctive Capital Management LP,0.0026
TYL UN Equity,Mendon Capital Advisors Corp,0.0000
TYL UN Equity,Two Sigma Investments LP,0.0000
TYL UN Equity,Tsai Capital Corp,0.0296
TYL UN Equity,Brasada Capital Management LP,0.0048
UAL UW Equity,Citadel Advisors LLC,0.0031
UAL UW Equity,GMT Capital Corp,0.0452
UAL UW Equity,PAR Capital Management Inc,0.0396
UAL UW Equity,AQR Capital Management LLC,0.0020
UAL UW Equity,Renaissance Technologies LLC,0.0013
UAL UW Equity,Patient Capital Management LLC,0.0340
UAL UW Equity,Balyasny Asset Management LP,0.0015
UAL UW Equity,Millennium Management LLC/NY,0.0005
UAL UW Equity,Capital Fund Management SA,0.0046
UAL UW Equity,MARSHALL WACE,0.0000
UAL UW Equity,Douglas Lane & Associates LLC,0.0034
UAL UW Equity,Cubist Systematic Strategies LLC,0.0022
UAL UW Equity,Adage Capital Management LP,0.0000
UAL UW Equity,ExodusPoint Capital Management LP,0.0021
UAL UW Equity,Schonfeld Strategic Advisors LLC,0.0012
UAL UW Equity,Squarepoint Ops LLC,0.0006
UAL UW Equity,Sonic GP LLC,0.0629
UAL UW Equity,Cinctive Capital Management LP,0.0033
UAL UW Equity,Summit Global Investments LLC,0.0041
UAL UW Equity,Tudor Investment Corp,0.0013
UDR UN Equity,Millennium Management LLC/NY,0.0011
UDR UN Equity,AEW Capital Management LP,0.0383
UDR UN Equity,Alyeska Investment Group LP,0.0023
UDR UN Equity,Tudor Investment Corp,0.0024
UDR UN Equity,Schonfeld Strategic Advisors LLC,0.0012
UDR UN Equity,Greenland Capital Management LP,0.0168
UDR UN Equity,Adage Capital Management LP,0.0000
UDR UN Equity,Renaissance Technologies LLC,0.0001
UDR UN Equity,Capital Fund Management SA,0.0010
UDR UN Equity,ExodusPoint Capital Management LP,0.0007
UDR UN Equity,Carlson Capital LP,0.0040
UDR UN Equity,AQR Capital Management LLC,0.0001
UDR UN Equity,TwinBeech Capital LP,0.0007
UDR UN Equity,Holocene Advisors LP,0.0001
UDR UN Equity,Verition Fund Management LLC,0.0005
UDR UN Equity,Edgestream Partners LP,0.0020
UDR UN Equity,CPA Asset Management Group LLC,0.0160
UDR UN Equity,IEQ Capital LLC,0.0004
UDR UN Equity,Oak Thistle LLC,0.0068
UDR UN Equity,Nicola Wealth Management Ltd,0.0012
UHS UN Equity,Camber Capital Management LP,0.0988
UHS UN Equity,Glenview Capital Management LLC,0.0597
UHS UN Equity,Arrowstreet Capital LP,0.0018
UHS UN Equity,Millennium Management LLC/NY,0.0016
UHS UN Equity,Citadel Advisors LLC,0.0010
UHS UN Equity,Iron Triangle Partners LP,0.1014
UHS UN Equity,Samlyn Capital LLC,0.0122
UHS UN Equity,Avidity Partners Management LP,0.0204
UHS UN Equity,Point72 Asset Management LP,0.0000
UHS UN Equity,PFM Health Sciences LP,0.0181
UHS UN Equity,Junto Capital Management LP,0.0081
UHS UN Equity,AQR Capital Management LLC,0.0006
UHS UN Equity,Bridgewater Associates LP,0.0010
UHS UN Equity,Eminence Capital LP,0.0028
UHS UN Equity,Capital Fund Management SA,0.0017
UHS UN Equity,Invenomic Capital Management LP,0.0058
UHS UN Equity,Moore Capital Management LP,0.0023
UHS UN Equity,Weiss Multi-Strategy Advisers LLC,0.0015
UHS UN Equity,Woodline Partners LP,0.0007
UHS UN Equity,Atika Capital Management LLC,0.0067
ULTA UW Equity,0,0.0000
ULTA UW Equity,0,0.0000
ULTA UW Equity,0,0.0000
ULTA UW Equity,0,0.0000
ULTA UW Equity,0,0.0000
ULTA UW Equity,0,0.0000
ULTA UW Equity,0,0.0000
ULTA UW Equity,0,0.0000
ULTA UW Equity,0,0.0000
ULTA UW Equity,0,0.0000
ULTA UW Equity,0,0.0000
ULTA UW Equity,0,0.0000
ULTA UW Equity,0,0.0000
ULTA UW Equity,0,0.0000
ULTA UW Equity,0,0.0000
ULTA UW Equity,0,0.0000
ULTA UW Equity,0,0.0000
ULTA UW Equity,0,0.0000
ULTA UW Equity,0,0.0000
ULTA UW Equity,0,0.0000
UNH UN Equity,Viking Global Investors LP,0.0352
UNH UN Equity,Arrowstreet Capital LP,0.0095
UNH UN Equity,Farallon Capital Management LLC,0.0422
UNH UN Equity,Corient Private Wealth LLC,0.0102
UNH UN Equity,Lone Pine Capital LLC,0.0391
UNH UN Equity,DE Shaw & Co LP,0.0000
UNH UN Equity,Adage Capital Management LP,0.0000
UNH UN Equity,Winslow Capital Management LLC,0.0168
UNH UN Equity,PineStone Asset Management Inc,0.0548
UNH UN Equity,Coatue Management LLC,0.0149
UNH UN Equity,AQR Capital Management LLC,0.0051
UNH UN Equity,D1 Capital Partners LP,0.0463
UNH UN Equity,Echo Street Capital Management LLC,0.0196
UNH UN Equity,MARSHALL WACE,0.0000
UNH UN Equity,Squarepoint Ops LLC,0.0082
UNH UN Equity,Consulta Ltd,0.0999
UNH UN Equity,Azimut Holding SpA,0.0000
UNH UN Equity,Cloverfields Capital Group LP,0.3581
UNH UN Equity,Route One Investment Co LP,0.0419
UNH UN Equity,Appaloosa LP,0.0178
UNP UN Equity,Soroban Capital Partners LP,0.2268
UNP UN Equity,Two Sigma Investments LP,0.0000
UNP UN Equity,Arrowstreet Capital LP,0.0043
UNP UN Equity,Meritage Group LP,0.0646
UNP UN Equity,Point72 Asset Management LP,0.0000
UNP UN Equity,Citadel Advisors LLC,0.0023
UNP UN Equity,Holocene Advisors LP,0.0074
UNP UN Equity,Balyasny Asset Management LP,0.0046
UNP UN Equity,Adage Capital Management LP,0.0000
UNP UN Equity,Corient Private Wealth LLC,0.0027
UNP UN Equity,Renaissance Technologies LLC,0.0016
UNP UN Equity,Schonfeld Strategic Advisors LLC,0.0061
UNP UN Equity,Skylands Capital LLC,0.0862
UNP UN Equity,Chilton Investment Co LLC,0.0174
UNP UN Equity,Millennium Management LLC/NY,0.0006
UNP UN Equity,Nekton Capital Ltd,0.0944
UNP UN Equity,Encompass Capital Advisors LLC,0.0316
UNP UN Equity,DE Shaw & Co LP,0.0000
UNP UN Equity,ExodusPoint Capital Management LP,0.0058
UNP UN Equity,Cohen Klingenstein LLC,0.0193
UPS UN Equity,Viking Global Investors LP,0.0065
UPS UN Equity,Citadel Advisors LLC,0.0017
UPS UN Equity,BBR Partners LLC,0.1332
UPS UN Equity,Corient Private Wealth LLC,0.0027
UPS UN Equity,Adage Capital Management LP,0.0000
UPS UN Equity,Millennium Management LLC/NY,0.0009
UPS UN Equity,Fairview Capital Investment Manage,0.0353
UPS UN Equity,DE Shaw & Co LP,0.0000
UPS UN Equity,Two Sigma Investments LP,0.0000
UPS UN Equity,TwinBeech Capital LP,0.0045
UPS UN Equity,Washington Trust Advisors Inc,0.0177
UPS UN Equity,Graham Capital Management LP,0.0082
UPS UN Equity,AQR Capital Management LLC,0.0004
UPS UN Equity,Holocene Advisors LP,0.0008
UPS UN Equity,Squarepoint Ops LLC,0.0010
UPS UN Equity,Azimut Holding SpA,0.0000
UPS UN Equity,Weiss Multi-Strategy Advisers LLC,0.0035
UPS UN Equity,Capital Fund Management SA,0.0022
UPS UN Equity,Laurion Capital Management LP,0.0054
UPS UN Equity,NewEdge Wealth LLC,0.0042
URI UN Equity,Arrowstreet Capital LP,0.0034
URI UN Equity,Theleme Partners LLP,0.0694
URI UN Equity,Citadel Advisors LLC,0.0007
URI UN Equity,Electron Capital Partners LLC,0.0291
URI UN Equity,AQR Capital Management LLC,0.0012
URI UN Equity,Adage Capital Management LP,0.0000
URI UN Equity,Twin Tree Management LP,0.0051
URI UN Equity,Shellback Capital LP,0.0208
URI UN Equity,Moore Capital Management LP,0.0042
URI UN Equity,Scopus Asset Management LP,0.0060
URI UN Equity,Schonfeld Strategic Advisors LLC,0.0014
URI UN Equity,Interval Partners LP,0.0074
URI UN Equity,NZS Capital LLC,0.0065
URI UN Equity,Redwood Grove Capital LLC,0.0509
URI UN Equity,Distillate Capital Partners LLC,0.0000
URI UN Equity,Woodson Capital Management LP,0.0175
URI UN Equity,Waterfront Capital Partners LLC,0.0088
URI UN Equity,Columbus Hill Capital Management L,0.0326
URI UN Equity,Squarepoint Ops LLC,0.0005
URI UN Equity,Douglas Lane & Associates LLC,0.0014
USB UN Equity,Two Sigma Investments LP,0.0000
USB UN Equity,Douglas Lane & Associates LLC,0.0091
USB UN Equity,AQR Capital Management LLC,0.0010
USB UN Equity,Adage Capital Management LP,0.0000
USB UN Equity,Renaissance Technologies LLC,0.0006
USB UN Equity,Arrowstreet Capital LP,0.0005
USB UN Equity,Fourthstone LLC,0.1094
USB UN Equity,Rhino Investment Partners Inc,0.0946
USB UN Equity,Basswood Capital Management LLC,0.0277
USB UN Equity,Davis Asset Management LP,0.0195
USB UN Equity,MARSHALL WACE,0.0000
USB UN Equity,ArrowMark Colorado Holdings LLC,0.0031
USB UN Equity,Schonfeld Strategic Advisors LLC,0.0023
USB UN Equity,Verition Fund Management LLC,0.0040
USB UN Equity,Corient Private Wealth LLC,0.0006
USB UN Equity,Millennium Management LLC/NY,0.0002
USB UN Equity,Tocqueville Asset Management LP,0.0040
USB UN Equity,Squarepoint Ops LLC,0.0010
USB UN Equity,Capital Fund Management SA,0.0021
USB UN Equity,Twin Tree Management LP,0.0022
V UN Equity,TCI Fund Management Ltd,0.1252
V UN Equity,Viking Global Investors LP,0.0693
V UN Equity,Akre Capital Management LLC,0.0973
V UN Equity,Bluespruce Investments LP,0.1485
V UN Equity,Egerton Capital UK LLP,0.0850
V UN Equity,Arrowstreet Capital LP,0.0099
V UN Equity,Two Sigma Investments LP,0.0000
V UN Equity,Echo Street Capital Management LLC,0.0549
V UN Equity,Cantillon Capital Management LLC,0.0388
V UN Equity,Altarock Partners LLC,0.1127
V UN Equity,Corient Private Wealth LLC,0.0098
V UN Equity,Winslow Capital Management LLC,0.0177
V UN Equity,Adage Capital Management LP,0.0000
V UN Equity,Alkeon Capital Management LLC,0.0215
V UN Equity,DE Shaw & Co LP,0.0000
V UN Equity,Select Equity Group LP,0.0125
V UN Equity,Naya Capital Management UK Ltd,0.3303
V UN Equity,Soroban Capital Partners LP,0.0411
V UN Equity,Lone Pine Capital LLC,0.0270
V UN Equity,Williams Jones Wealth Management L,0.0399
VFC UN Equity,Select Equity Group LP,0.0029
VFC UN Equity,MARSHALL WACE,0.0000
VFC UN Equity,DE Shaw & Co LP,0.0000
VFC UN Equity,Dorsal Capital Management LP,0.0241
VFC UN Equity,Renaissance Technologies LLC,0.0008
VFC UN Equity,J Goldman & Co LP,0.0230
VFC UN Equity,Schonfeld Strategic Advisors LLC,0.0025
VFC UN Equity,Millennium Management LLC/NY,0.0003
VFC UN Equity,Holocene Advisors LP,0.0012
VFC UN Equity,Two Sigma Investments LP,0.0000
VFC UN Equity,Point72 Asset Management LP,0.0000
VFC UN Equity,Citadel Advisors LLC,0.0002
VFC UN Equity,Cubist Systematic Strategies LLC,0.0013
VFC UN Equity,Tudor Investment Corp,0.0018
VFC UN Equity,Squarepoint Ops LLC,0.0006
VFC UN Equity,Adage Capital Management LP,0.0000
VFC UN Equity,AQR Capital Management LLC,0.0001
VFC UN Equity,Azimuth Capital Investment Managem,0.0023
VFC UN Equity,Eisler Capital US LLC,0.0195
VFC UN Equity,Lighthouse Investment Partners LLC,0.0023
VICI UN Equity,Citadel Advisors LLC,0.0018
VICI UN Equity,Balyasny Asset Management LP,0.0032
VICI UN Equity,Millennium Management LLC/NY,0.0012
VICI UN Equity,AEW Capital Management LP,0.0423
VICI UN Equity,Gates Capital Management Inc,0.0275
VICI UN Equity,Adage Capital Management LP,0.0000
VICI UN Equity,Weiss Multi-Strategy Advisers LLC,0.0082
VICI UN Equity,MARSHALL WACE,0.0000
VICI UN Equity,Two Sigma Investments LP,0.0000
VICI UN Equity,Land & Buildings Investment Manage,0.0513
VICI UN Equity,Tudor Investment Corp,0.0029
VICI UN Equity,ArrowMark Colorado Holdings LLC,0.0020
VICI UN Equity,Alyeska Investment Group LP,0.0012
VICI UN Equity,ExodusPoint Capital Management LP,0.0017
VICI UN Equity,Point72 Asset Management LP,0.0000
VICI UN Equity,Schonfeld Strategic Advisors LLC,0.0009
VICI UN Equity,Waterfront Capital Partners LLC,0.0086
VICI UN Equity,Squarepoint Ops LLC,0.0005
VICI UN Equity,Verition Fund Management LLC,0.0014
VICI UN Equity,Lighthouse Investment Partners LLC,0.0047
VLO UN Equity,Millennium Management LLC/NY,0.0034
VLO UN Equity,AQR Capital Management LLC,0.0047
VLO UN Equity,Arrowstreet Capital LP,0.0025
VLO UN Equity,MARSHALL WACE,0.0000
VLO UN Equity,Balyasny Asset Management LP,0.0029
VLO UN Equity,Citadel Advisors LLC,0.0010
VLO UN Equity,Alyeska Investment Group LP,0.0065
VLO UN Equity,Holocene Advisors LP,0.0033
VLO UN Equity,Two Sigma Investments LP,0.0000
VLO UN Equity,SIR Capital Management LP,0.0580
VLO UN Equity,Renaissance Technologies LLC,0.0006
VLO UN Equity,Corient Private Wealth LLC,0.0009
VLO UN Equity,Squarepoint Ops LLC,0.0019
VLO UN Equity,Cinctive Capital Management LP,0.0131
VLO UN Equity,Point72 Asset Management LP,0.0000
VLO UN Equity,Adage Capital Management LP,0.0000
VLO UN Equity,Schonfeld Strategic Advisors LLC,0.0018
VLO UN Equity,Solus Alternative Asset Management,0.0855
VLO UN Equity,Encompass Capital Advisors LLC,0.0104
VLO UN Equity,Westchester Capital Management Inc,0.0303
VLTO UN Equity,Touchstone Capital Inc,0.0000
VLTO UN Equity,0,0.0000
VLTO UN Equity,0,0.0000
VLTO UN Equity,0,0.0000
VLTO UN Equity,0,0.0000
VLTO UN Equity,0,0.0000
VLTO UN Equity,0,0.0000
VLTO UN Equity,0,0.0000
VLTO UN Equity,0,0.0000
VLTO UN Equity,0,0.0000
VLTO UN Equity,0,0.0000
VLTO UN Equity,0,0.0000
VLTO UN Equity,0,0.0000
VLTO UN Equity,0,0.0000
VLTO UN Equity,0,0.0000
VLTO UN Equity,0,0.0000
VLTO UN Equity,0,0.0000
VLTO UN Equity,0,0.0000
VLTO UN Equity,0,0.0000
VLTO UN Equity,0,0.0000
VMC UN Equity,Alkeon Capital Management LLC,0.0097
VMC UN Equity,Millennium Management LLC/NY,0.0012
VMC UN Equity,Balyasny Asset Management LP,0.0031
VMC UN Equity,Point72 Asset Management LP,0.0000
VMC UN Equity,Palestra Capital Management LLC,0.0369
VMC UN Equity,XN LP,0.0696
VMC UN Equity,Holocene Advisors LP,0.0029
VMC UN Equity,Interval Partners LP,0.0331
VMC UN Equity,MARSHALL WACE,0.0000
VMC UN Equity,Park Presidio Capital LLC,0.1394
VMC UN Equity,Senator Investment Group LP,0.0289
VMC UN Equity,Citadel Advisors LLC,0.0006
VMC UN Equity,Schonfeld Strategic Advisors LLC,0.0041
VMC UN Equity,Sandler Capital Management,0.0446
VMC UN Equity,Douglas Lane & Associates LLC,0.0055
VMC UN Equity,Tocqueville Asset Management LP,0.0054
VMC UN Equity,Soros Fund Management LLC,0.0058
VMC UN Equity,Adage Capital Management LP,0.0000
VMC UN Equity,Edge Capital Group LLC,0.0135
VMC UN Equity,Shellback Capital LP,0.0159
VRSK UW Equity,DE Shaw & Co LP,0.0000
VRSK UW Equity,Two Sigma Investments LP,0.0000
VRSK UW Equity,Citadel Advisors LLC,0.0026
VRSK UW Equity,Millennium Management LLC/NY,0.0022
VRSK UW Equity,MARSHALL WACE,0.0000
VRSK UW Equity,Cubist Systematic Strategies LLC,0.0043
VRSK UW Equity,Renaissance Technologies LLC,0.0005
VRSK UW Equity,Rudius Management LP,0.1845
VRSK UW Equity,Adage Capital Management LP,0.0000
VRSK UW Equity,Corient Private Wealth LLC,0.0007
VRSK UW Equity,Squarepoint Ops LLC,0.0014
VRSK UW Equity,Schonfeld Strategic Advisors LLC,0.0018
VRSK UW Equity,Point72 Asset Management LP,0.0000
VRSK UW Equity,Tudor Investment Corp,0.0030
VRSK UW Equity,Balyasny Asset Management LP,0.0005
VRSK UW Equity,ExodusPoint Capital Management LP,0.0018
VRSK UW Equity,Graham Capital Management LP,0.0050
VRSK UW Equity,Stansberry Asset Management LLC,0.0227
VRSK UW Equity,AQR Capital Management LLC,0.0003
VRSK UW Equity,Sandler Capital Management,0.0109
VRSN UW Equity,Renaissance Technologies LLC,0.0100
VRSN UW Equity,Cantillon Capital Management LLC,0.0284
VRSN UW Equity,Echo Street Capital Management LLC,0.0103
VRSN UW Equity,Two Sigma Investments LP,0.0000
VRSN UW Equity,Arrowstreet Capital LP,0.0014
VRSN UW Equity,DE Shaw & Co LP,0.0000
VRSN UW Equity,Two Creeks Capital Management LP,0.0516
VRSN UW Equity,Balyasny Asset Management LP,0.0018
VRSN UW Equity,Millennium Management LLC/NY,0.0006
VRSN UW Equity,AQR Capital Management LLC,0.0011
VRSN UW Equity,TwinBeech Capital LP,0.0059
VRSN UW Equity,Douglas Lane & Associates LLC,0.0039
VRSN UW Equity,Cubist Systematic Strategies LLC,0.0024
VRSN UW Equity,Minot Capital LP,0.0365
VRSN UW Equity,Woodline Partners LP,0.0024
VRSN UW Equity,Adage Capital Management LP,0.0000
VRSN UW Equity,Squarepoint Ops LLC,0.0009
VRSN UW Equity,NewEdge Wealth LLC,0.0036
VRSN UW Equity,Gotham Asset Management LLC,0.0011
VRSN UW Equity,Ergoteles LLC,0.0021
VRTX UW Equity,Renaissance Technologies LLC,0.0065
VRTX UW Equity,Winslow Capital Management LLC,0.0180
VRTX UW Equity,Millennium Management LLC/NY,0.0040
VRTX UW Equity,AQR Capital Management LLC,0.0046
VRTX UW Equity,Two Sigma Investments LP,0.0000
VRTX UW Equity,Adage Capital Management LP,0.0000
VRTX UW Equity,DE Shaw & Co LP,0.0000
VRTX UW Equity,Point72 Asset Management LP,0.0000
VRTX UW Equity,MARSHALL WACE,0.0000
VRTX UW Equity,Bridgewater Associates LP,0.0038
VRTX UW Equity,Corient Private Wealth LLC,0.0014
VRTX UW Equity,Alyeska Investment Group LP,0.0043
VRTX UW Equity,Armistice Capital LLC,0.0110
VRTX UW Equity,Nicholas Investment Partners LP,0.0194
VRTX UW Equity,Schonfeld Strategic Advisors LLC,0.0021
VRTX UW Equity,Rhenman & Partners Asset Managemen,0.0236
VRTX UW Equity,Weiss Multi-Strategy Advisers LLC,0.0044
VRTX UW Equity,Summit Global Investments LLC,0.0119
VRTX UW Equity,Azimuth Capital Investment Managem,0.0072
VRTX UW Equity,Bridger Management LLC,0.0497
VTR UN Equity,Citadel Advisors LLC,0.0015
